
add shopify export → Commit
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Agentic Category (product.metafields.agentiq.apl_category),Agentic Description (product.metafields.agentiq.apl_description),Agentic Title (product.metafields.agentiq.apl_title),Product Source URL (product.metafields.custom.product_upload_source_url),Size (product.metafields.custom.size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,15cm,,,,,lydden-hill-race-circuit-decal-plum-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,20cm,,,,,lydden-hill-race-circuit-decal-plum-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,25cm,,,,,lydden-hill-race-circuit-decal-plum-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,30cm,,,,,lydden-hill-race-circuit-decal-plum-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,35cm,,,,,lydden-hill-race-circuit-decal-plum-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,40cm,,,,,lydden-hill-race-circuit-decal-plum-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,45cm,,,,,lydden-hill-race-circuit-decal-plum-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,50cm,,,,,lydden-hill-race-circuit-decal-plum-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Plum,,,60cm,,,,,lydden-hill-race-circuit-decal-plum-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,5cm,,,,,lydden-hill-race-circuit-decal-crimson-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,10cm,,,,,lydden-hill-race-circuit-decal-crimson-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,15cm,,,,,lydden-hill-race-circuit-decal-crimson-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,20cm,,,,,lydden-hill-race-circuit-decal-crimson-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,25cm,,,,,lydden-hill-race-circuit-decal-crimson-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,30cm,,,,,lydden-hill-race-circuit-decal-crimson-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,35cm,,,,,lydden-hill-race-circuit-decal-crimson-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,40cm,,,,,lydden-hill-race-circuit-decal-crimson-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,45cm,,,,,lydden-hill-race-circuit-decal-crimson-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,50cm,,,,,lydden-hill-race-circuit-decal-crimson-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Crimson,,,60cm,,,,,lydden-hill-race-circuit-decal-crimson-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,5cm,,,,,lydden-hill-race-circuit-decal-azure-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,10cm,,,,,lydden-hill-race-circuit-decal-azure-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,15cm,,,,,lydden-hill-race-circuit-decal-azure-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,20cm,,,,,lydden-hill-race-circuit-decal-azure-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,25cm,,,,,lydden-hill-race-circuit-decal-azure-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,30cm,,,,,lydden-hill-race-circuit-decal-azure-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,35cm,,,,,lydden-hill-race-circuit-decal-azure-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,40cm,,,,,lydden-hill-race-circuit-decal-azure-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,45cm,,,,,lydden-hill-race-circuit-decal-azure-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,50cm,,,,,lydden-hill-race-circuit-decal-azure-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Azure,,,60cm,,,,,lydden-hill-race-circuit-decal-azure-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,5cm,,,,,lydden-hill-race-circuit-decal-emerald-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,10cm,,,,,lydden-hill-race-circuit-decal-emerald-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,15cm,,,,,lydden-hill-race-circuit-decal-emerald-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,20cm,,,,,lydden-hill-race-circuit-decal-emerald-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,25cm,,,,,lydden-hill-race-circuit-decal-emerald-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,30cm,,,,,lydden-hill-race-circuit-decal-emerald-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,35cm,,,,,lydden-hill-race-circuit-decal-emerald-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,40cm,,,,,lydden-hill-race-circuit-decal-emerald-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,45cm,,,,,lydden-hill-race-circuit-decal-emerald-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,50cm,,,,,lydden-hill-race-circuit-decal-emerald-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Emerald,,,60cm,,,,,lydden-hill-race-circuit-decal-emerald-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,5cm,,,,,lydden-hill-race-circuit-decal-ruby-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,10cm,,,,,lydden-hill-race-circuit-decal-ruby-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,15cm,,,,,lydden-hill-race-circuit-decal-ruby-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,20cm,,,,,lydden-hill-race-circuit-decal-ruby-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,25cm,,,,,lydden-hill-race-circuit-decal-ruby-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,30cm,,,,,lydden-hill-race-circuit-decal-ruby-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,35cm,,,,,lydden-hill-race-circuit-decal-ruby-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,40cm,,,,,lydden-hill-race-circuit-decal-ruby-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,45cm,,,,,lydden-hill-race-circuit-decal-ruby-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,50cm,,,,,lydden-hill-race-circuit-decal-ruby-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ruby,,,60cm,,,,,lydden-hill-race-circuit-decal-ruby-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,5cm,,,,,lydden-hill-race-circuit-decal-amber-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,10cm,,,,,lydden-hill-race-circuit-decal-amber-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,15cm,,,,,lydden-hill-race-circuit-decal-amber-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,20cm,,,,,lydden-hill-race-circuit-decal-amber-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,25cm,,,,,lydden-hill-race-circuit-decal-amber-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,30cm,,,,,lydden-hill-race-circuit-decal-amber-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,35cm,,,,,lydden-hill-race-circuit-decal-amber-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,40cm,,,,,lydden-hill-race-circuit-decal-amber-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,45cm,,,,,lydden-hill-race-circuit-decal-amber-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,50cm,,,,,lydden-hill-race-circuit-decal-amber-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Amber,,,60cm,,,,,lydden-hill-race-circuit-decal-amber-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,5cm,,,,,lydden-hill-race-circuit-decal-slate-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,10cm,,,,,lydden-hill-race-circuit-decal-slate-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,15cm,,,,,lydden-hill-race-circuit-decal-slate-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,20cm,,,,,lydden-hill-race-circuit-decal-slate-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,25cm,,,,,lydden-hill-race-circuit-decal-slate-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,30cm,,,,,lydden-hill-race-circuit-decal-slate-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,35cm,,,,,lydden-hill-race-circuit-decal-slate-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,40cm,,,,,lydden-hill-race-circuit-decal-slate-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,45cm,,,,,lydden-hill-race-circuit-decal-slate-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,50cm,,,,,lydden-hill-race-circuit-decal-slate-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Slate,,,60cm,,,,,lydden-hill-race-circuit-decal-slate-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,5cm,,,,,lydden-hill-race-circuit-decal-charcoal-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,10cm,,,,,lydden-hill-race-circuit-decal-charcoal-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,15cm,,,,,lydden-hill-race-circuit-decal-charcoal-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,20cm,,,,,lydden-hill-race-circuit-decal-charcoal-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,25cm,,,,,lydden-hill-race-circuit-decal-charcoal-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,30cm,,,,,lydden-hill-race-circuit-decal-charcoal-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,35cm,,,,,lydden-hill-race-circuit-decal-charcoal-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,40cm,,,,,lydden-hill-race-circuit-decal-charcoal-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,45cm,,,,,lydden-hill-race-circuit-decal-charcoal-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,50cm,,,,,lydden-hill-race-circuit-decal-charcoal-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Charcoal,,,60cm,,,,,lydden-hill-race-circuit-decal-charcoal-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,5cm,,,,,lydden-hill-race-circuit-decal-ivory-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,10cm,,,,,lydden-hill-race-circuit-decal-ivory-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,15cm,,,,,lydden-hill-race-circuit-decal-ivory-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,20cm,,,,,lydden-hill-race-circuit-decal-ivory-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,25cm,,,,,lydden-hill-race-circuit-decal-ivory-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,30cm,,,,,lydden-hill-race-circuit-decal-ivory-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,35cm,,,,,lydden-hill-race-circuit-decal-ivory-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,40cm,,,,,lydden-hill-race-circuit-decal-ivory-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,45cm,,,,,lydden-hill-race-circuit-decal-ivory-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,50cm,,,,,lydden-hill-race-circuit-decal-ivory-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Ivory,,,60cm,,,,,lydden-hill-race-circuit-decal-ivory-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,5cm,,,,,lydden-hill-race-circuit-decal-rose-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,10cm,,,,,lydden-hill-race-circuit-decal-rose-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,15cm,,,,,lydden-hill-race-circuit-decal-rose-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,20cm,,,,,lydden-hill-race-circuit-decal-rose-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,25cm,,,,,lydden-hill-race-circuit-decal-rose-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,30cm,,,,,lydden-hill-race-circuit-decal-rose-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,35cm,,,,,lydden-hill-race-circuit-decal-rose-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
lydden-hill-race-circuit-decal,,,,,,,,,Rose,,,40cm,,,,,lydden-hill-race-circuit-decal-rose-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
